address,symbol,decimals,img,network
0x4b4d2e899658fb59b1d518b68fe836b100ee8958,MIS,18,https://img.paraswap.network/MIS.png,1
0x368b3a58b5f49392e5c9e4c998cb0bb966752e51,MIC,18,https://img.paraswap.network/MIC.png,1
0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,DODO,18,https://img.paraswap.network/DODO.png,1
0x8dAE6Cb04688C62d939ed9B68d32Bc62e49970b1,aCRV,18,https://img.paraswap.network/CRV.png,1
0x5165d24277cD063F5ac44Efd447B27025e888f37,aYFI,18,https://img.paraswap.network/aYFI.png,1
0x12e51E77DAAA58aA0E9247db7510Ea4B46F9bEAd,aYFIv1,18,https://img.paraswap.network/aYFI.png,1
0xFFC97d72E13E01096502Cb8Eb52dEe56f74DAD7B,aAAVE,18,https://img.paraswap.network/aAAVE.png,1
0x028171bCA77440897B824Ca71D1c56caC55b68A3,aDAI,18,https://img.paraswap.network/aDAI.png,1
0xCC12AbE4ff81c9378D670De1b57F8e0Dd228D77a,aREN,18,https://img.paraswap.network/aREN.png,1
0xB9D7CB55f463405CDfBe4E90a6D2Df01C2B92BF1,aUNI,18,https://img.paraswap.network/aUNI.png,1
0x030bA81f1c18d280636F32af80b9AAd02Cf0854e,aWETH,18,https://img.paraswap.network/aWETH.png,1
0xBcca60bB61934080951369a648Fb03DF4F96263C,aUSDC,6,https://img.paraswap.network/aUSDC.png,1
0x6C5024Cd4F8A59110119C56f8933403A539555EB,aSUSD,18,https://img.paraswap.network/aSUSD.png,1
0x101cc05f4A51C0319f570d5E146a8C625198e636,aTUSD,18,https://img.paraswap.network/aTUSD.png,1
0x3Ed3B47Dd13EC9a98b44e6204A523E766B225811,aUSDT,6,https://img.paraswap.network/aUSDT.png,1
0x05Ec93c0365baAeAbF7AefFb0972ea7ECdD39CF1,aBAT,18,https://img.paraswap.network/aBAT.png,1
0x39C6b3e42d6A679d7D776778Fe880BC9487C2EDA,aKNC,18,https://img.paraswap.network/aKNC.png,1
0xa06bC25B5805d5F8d82847D191Cb4Af5A3e873E0,aLINK,18,https://img.paraswap.network/aLINK.png,1
0xa685a61171bb30d4072B338c80Cb7b2c865c873E,aMANA,18,https://img.paraswap.network/aMANA.png,1
0xc713e5E149D5D0715DcD1c156a020976e7E56B88,aMKR,18,https://img.paraswap.network/aMKR.png,1
0xA361718326c15715591c299427c62086F69923D9,aBUSD,18,https://img.paraswap.network/aBUSD.png,1
0xaC6Df26a590F08dcC95D5a4705ae8abbc88509Ef,aENJ,18,https://img.paraswap.network/aENJ.png,1
0x35f6B052C598d933D69A4EEC4D04c73A191fE6c2,aSNX,18,https://img.paraswap.network/aSNX.png,1
0x9ff58f4fFB29fA2266Ab25e75e2A8b3503311656,aWBTC,8,https://img.paraswap.network/aWBTC.png,1
0xDf7FF54aAcAcbFf42dfe29DD6144A69b629f8C9e,aZRX,18,https://img.paraswap.network/aZRX.png,1
0xba3d9687cf50fe253cd2e1cfeede1d6787344ed5,aAAVEv1,18,https://img.paraswap.network/aAAVE.png,1
0x69948cC03f478B95283F7dbf1CE764d0fc7EC54C,aRENv1,18,https://img.paraswap.network/aREN.png,1
0xb124541127a0a657f056d9dd06188c4f1b0e5aab,aUNIv1,18,https://img.paraswap.network/aUNI.png,1
0x80fB784B7eD66730e8b1DBd9820aFD29931aab03,LENDv1,18,https://img.paraswap.network/LEND.png,1
0x3a3a65aab0dd2a17e3f1947ba16138cd37d08c04,aETHv1,18,https://img.paraswap.network/aETH.png,1
0xfC1E690f61EFd961294b3e1Ce3313fBD8aa4f85d,aDAIv1,18,https://img.paraswap.network/aDAI.png,1
0x9ba00d6856a4edf4665bca2c2309936572473b7e,aUSDCv1,6,https://img.paraswap.network/aUSDC.png,1
0x625ae63000f46200499120b906716420bd059240,aSUSDv1,18,https://img.paraswap.network/aSUSD.png,1
0x4da9b813057d04baef4e5800e36083717b4a0341,aTUSDv1,18,https://img.paraswap.network/aTUSD.png,1
0x71fc860F7D3A592A4a98740e39dB31d25db65ae8,aUSDTv1,6,https://img.paraswap.network/aUSDT.png,1
0xe1ba0fb44ccb0d11b80f92f4f8ed94ca3ff51d00,aBATv1,18,https://img.paraswap.network/aBAT.png,1
0x9d91be44c06d373a8a226e1f3b146956083803eb,aKNCv1,18,https://img.paraswap.network/aKNC.png,1
0xA64BD6C70Cb9051F6A9ba1F163Fdc07E0DfB5F84,aLINKv1,18,https://img.paraswap.network/aLINK.png,1
0x7D2D3688Df45Ce7C552E19c27e007673da9204B8,aLENDv1,18,https://img.paraswap.network/aLEND.png,1
0x6FCE4A401B6B80ACe52baAefE4421Bd188e76F6f,aMANAv1,18,https://img.paraswap.network/aMANA.png,1
0x7deb5e830be29f91e298ba5ff1356bb7f8146998,aMKRv1,18,https://img.paraswap.network/aMKR.png,1
0x6Ee0f7BB50a54AB5253dA0667B0Dc2ee526C30a8,aBUSDv1,18,https://img.paraswap.network/aBUSD.png,1
0x712DB54daA836B53Ef1EcBb9c6ba3b9Efb073F40,aENJv1,18,https://img.paraswap.network/aENJ.png,1
0x71010a9d003445ac60c4e6a7017c1e89a477b438,aREPv1,18,https://img.paraswap.network/aREP.png,1
0x328c4c80bc7aca0834db37e6600a6c49e12da4de,aSNXv1,18,https://img.paraswap.network/aSNX.png,1
0xfc4b8ed459e00e5400be803a9bb3954234fd50e3,aWBTCv1,8,https://img.paraswap.network/aWBTC.png,1
0x6Fb0855c404E09c47C3fBCA25f08d4E41f9F062f,aZRXv1,18,https://img.paraswap.network/aZRX.png,1
0x111111111117dc0aa78b770fa6a738034120c302,1INCH,18,https://img.paraswap.network/token.png,1
0x1f6bd8766f8a8aa58f7441c8dd3709afa3a56202,ZYRO,8,https://img.paraswap.network/token.png,1
0x0000000000095413afc295d19edeb1ad7b71c952,LON,18,https://img.paraswap.network/token.png,1
0x36f3fd68e7325a35eb768f1aedaae9ea0689d723,ESD,18,https://img.paraswap.network/token.png,1
0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,DSD,18,https://img.paraswap.network/token.png,1
0x226f7b842e0f0120b7e194d05432b3fd14773a9d,UNN,18,https://img.paraswap.network/token.png,1
0x1fdab294eda5112b7d066ed8f2e4e562d5bcc664,SPICE,18,https://img.paraswap.network/token.png,1
0x3b62f3820e0b035cc4ad602dece6d796bc325325,DEUS,18,https://img.paraswap.network/token.png,1
0x57b946008913b82e4df85f501cbaed910e58d26c,POND,18,https://img.paraswap.network/token.png,1
0xfa5047c9c78b8877af97bdcb85db743fd7313d4a,ROOK,18,https://img.paraswap.network/token.png,1
0xcD91538B91B4ba7797D39a2f66E63810b50A33d0,STABLEx,18,https://img.paraswap.network/token.png,1
0x1a23a6bfbadb59fa563008c0fb7cf96dfcf34ea1,COFI,18,https://img.paraswap.network/COFI.png,1
0x8d1ce361eb68e9e05573443c407d4a3bed23b033,DEFI++,18,https://img.paraswap.network/token.png,1
0x34950ff2b487d9e5282c5ab342d08a2f712eb79f,WOZX,18,https://img.paraswap.network/token.png,1
0xb4bebd34f6daafd808f73de0d10235a92fbb6c3d,YETI,18,https://img.paraswap.network/token.png,1
0x1695936d6a953df699c38ca21c2140d497c08bd9,SYN,18,https://img.paraswap.network/token.png,1
0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,18,https://img.paraswap.network/GRT.png,1
0x4fe83213d56308330ec302a8bd641f1d0113a4cc,NU,18,https://img.paraswap.network/NU.png,1
0x3472a5a71965499acd81997a54bba8d852c6e53d,BADGER,18,https://img.paraswap.network/BADGER.png,1
0x875773784af8135ea0ef43b5a374aad105c5d39e,IDLE,18,https://img.paraswap.network/IDLE.png,1
0x26607ac599266b21d13c7acf7942c7701a8b699c,PIPT,18,https://img.paraswap.network/token.png,1
0x8290333cef9e6d528dd5618fb97a76f268f3edd4,ANKR,18,https://img.paraswap.network/token.png,1
0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,BAC,18,https://img.paraswap.network/token.png,1
0xf406f7a9046793267bc276908778b29563323996,VISION,18,https://img.paraswap.network/token.png,1
0x09a3ecafa817268f77be1283176b946c4ff2e608,MIR,18,https://img.paraswap.network/token.png,1
0x275f5ad03be0fa221b4c6649b8aee09a42d9412a,MONA,18,https://img.paraswap.network/token.png,1
0x0b38210ea11411557c13457D4dA7dC6ea731B88a,API3,18,https://img.paraswap.network/token.png,1
0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,TRU,8,https://img.paraswap.network/token.png,1
0x7240ac91f01233baaf8b064248e80feaa5912ba3,OCTO,18,https://img.paraswap.network/token.png,1
0x0391d2021f89dc339f60fff84546ea23e337750f,BOND,18,https://img.paraswap.network/token.png,1
0xa8e7ad77c60ee6f30bac54e2e7c0617bd7b5a03e,ZLOT,18,https://img.paraswap.network/token.png,1
0xee06a81a695750e71a662b51066f2c74cf4478a0,$DG,18,https://img.paraswap.network/token.png,1
0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c,UTK,18,https://img.paraswap.network/UTK.png,1
0x056fd409e1d7a124bd7017459dfea2f387b6d5cd,GUSD,2,https://img.paraswap.network/GUSD.png,1
0x221657776846890989a759ba2973e427dff5c9bb,REPv2,18,https://img.paraswap.network/REPv2.png,1
0x0aacfbec6a24756c20d41914f2caba817c0d8521,YAMv3,18,https://img.paraswap.network/YAMv2.png,1
0x6468e79a80c0eab0f9a2b574c8d5bc374af59414,eXRD,18,https://img.paraswap.network/token.png,1
0xeaccb6e0f24d66cf4aa6cbda33971b9231d332a1,PGT,18,https://img.paraswap.network/token.png,1
0x0954906da0bf32d5479e25f46056d22f08464cab,INDEX,18,https://img.paraswap.network/token.png,1
0x78f225869c08d478c34e5f645d07a87d3fe8eb78,DEFI+L,18,https://img.paraswap.network/token.png,1
0x0abdace70d3790235af448c88547603b945604ea,DNT,18,https://img.paraswap.network/token.png,1
0x62359ed7505efc61ff1d56fef82158ccaffa23d7,CORE,18,https://img.paraswap.network/token.png,1
0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,POLS,18,https://img.paraswap.network/token.png,1
0xeef9f339514298c6a857efcfc1a762af84438dee,HEZ,18,https://img.paraswap.network/token.png,1
0xd82bb924a1707950903e2c0a619824024e254cd1,DAOFI,18,https://img.paraswap.network/token.png,1
0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,18,https://img.paraswap.network/token.png,1
